"Time (s) Run #1";"Temperature 1 (°C) Run #1";"Temperature 2 (°C) Run #1";"Temperature 3 (°C) Run #1"
1190,950;59,52;60,84;68,03
1191,000;59,52;60,83;68,03
1191,050;59,52;60,83;68,03
1191,100;59,52;60,83;68,03
1191,150;59,52;60,83;68,03
1191,200;59,52;60,83;68,03
1191,250;59,52;60,83;68,02
1191,300;59,52;60,83;68,03
1191,350;59,52;60,83;68,03
1191,400;59,52;60,83;68,03
1191,450;59,52;60,83;68,02
1191,500;59,52;60,83;68,03
1191,550;59,52;60,83;68,03
1191,600;59,52;60,83;68,03
1191,650;59,51;60,83;68,03
1191,700;59,52;60,83;68,03
1191,750;59,52;60,83;68,03
1191,800;59,52;60,83;68,02
1191,850;59,52;60,82;68,03
1191,900;59,51;60,82;68,03
1191,950;59,51;60,83;68,03
1192,000;59,51;60,82;68,02
1192,050;59,51;60,82;68,02
1192,100;59,51;60,82;68,03
1192,150;59,51;60,82;68,02
1192,200;59,51;60,82;68,02
1192,250;59,51;60,82;68,03
1192,300;59,51;60,82;68,02
1192,350;59,51;60,82;68,02
1192,400;59,51;60,82;68,02
1192,450;59,51;60,82;68,02
1192,500;59,51;60,82;68,02
1192,550;59,51;60,82;68,02
1192,600;59,51;60,82;68,02
1192,650;59,51;60,82;68,02
1192,700;59,51;60,82;68,02
1192,750;59,51;60,81;68,02
1192,800;59,51;60,81;68,02
1192,850;59,51;60,82;68,02
1192,900;59,51;60,81;68,02
1192,950;59,50;60,82;68,02
1193,000;59,50;60,81;68,02
1193,050;59,50;60,82;68,02
1193,100;59,50;60,81;68,02
1193,150;59,51;60,81;68,02
1193,200;59,50;60,81;68,02
1193,250;59,50;60,81;68,02
1193,300;59,50;60,81;68,02
1193,350;59,50;60,81;68,02
1193,400;59,50;60,81;68,02
1193,450;59,50;60,81;68,02
1193,500;59,50;60,81;68,02
1193,550;59,50;60,81;68,02
1193,600;59,50;60,81;68,02
1193,650;59,50;60,80;68,01
1193,700;59,50;60,81;68,02
1193,750;59,50;60,80;68,01
1193,800;59,50;60,81;68,01
1193,850;59,50;60,80;68,01
1193,900;59,50;60,81;68,01
1193,950;59,50;60,81;68,01
1194,000;59,50;60,80;68,01
1194,050;59,49;60,80;68,01
1194,100;59,50;60,80;68,01
1194,150;59,49;60,80;68,01
1194,200;59,49;60,80;68,01
1194,250;59,49;60,80;68,01
1194,300;59,49;60,80;68,01
1194,350;59,49;60,80;68,01
1194,400;59,49;60,80;68,01
1194,450;59,49;60,80;68,01
1194,500;59,49;60,80;68,01
1194,550;59,49;60,80;68,01
1194,600;59,49;60,80;68,01
1194,650;59,49;60,80;68,00
1194,700;59,49;60,80;68,01
1194,750;59,49;60,80;68,00
1194,800;59,49;60,80;68,00
1194,850;59,49;60,79;68,01
1194,900;59,49;60,80;68,00
1194,950;59,48;60,79;68,00
1195,000;59,49;60,79;68,00
1195,050;59,49;60,80;68,00
1195,100;59,48;60,79;68,00
1195,150;59,48;60,79;68,00
1195,200;59,48;60,79;68,00
1195,250;59,49;60,79;68,00
1195,300;59,48;60,79;68,00
1195,350;59,48;60,79;68,00
1195,400;59,48;60,79;68,00
1195,450;59,48;60,79;67,99
1195,500;59,48;60,79;67,99
1195,550;59,48;60,79;67,99
1195,600;59,48;60,79;67,99
1195,650;59,48;60,79;68,00
1195,700;59,48;60,79;67,99
1195,750;59,48;60,79;68,00
1195,800;59,48;60,79;67,99
1195,850;59,48;60,78;67,99
1195,900;59,48;60,78;67,99
1195,950;59,48;60,79;67,99
1196,000;59,47;60,79;67,99
1196,050;59,48;60,78;67,99
1196,100;59,47;60,79;67,99
1196,150;59,47;60,79;67,99
1196,200;59,48;60,78;67,99
1196,250;59,47;60,78;67,99
1196,300;59,47;60,78;67,99
1196,350;59,47;60,78;67,99
1196,400;59,47;60,78;67,98
1196,450;59,47;60,78;67,98
1196,500;59,47;60,78;67,98
1196,550;59,47;60,78;67,98
1196,600;59,47;60,78;67,98
1196,650;59,47;60,78;67,98
1196,700;59,47;60,78;67,98
1196,750;59,47;60,78;67,98
1196,800;59,47;60,78;67,98
1196,850;59,47;60,78;67,98
1196,900;59,47;60,78;67,98
1196,950;59,47;60,78;67,98
1197,000;59,47;60,78;67,98
1197,050;59,47;60,77;67,98
1197,100;59,47;60,77;67,98
1197,150;59,47;60,77;67,97
1197,200;59,46;60,77;67,97
1197,250;59,47;60,77;67,97
1197,300;59,46;60,77;67,97
1197,350;59,46;60,77;67,97
1197,400;59,46;60,77;67,97
1197,450;59,46;60,77;67,97
1197,500;59,46;60,77;67,97
1197,550;59,46;60,77;67,97
1197,600;59,46;60,77;67,97
1197,650;59,46;60,77;67,97
1197,700;59,46;60,76;67,97
1197,750;59,46;60,77;67,97
1197,800;59,46;60,77;67,97
1197,850;59,46;60,77;67,97
1197,900;59,46;60,77;67,97
1197,950;59,46;60,76;67,96
1198,000;59,46;60,77;67,96
1198,050;59,46;60,77;67,96
1198,100;59,46;60,76;67,96
1198,150;59,46;60,77;67,96
1198,200;59,46;60,76;67,96
1198,250;59,45;60,76;67,96
1198,300;59,45;60,76;67,96
1198,350;59,45;60,76;67,96
1198,400;59,45;60,76;67,96
1198,450;59,45;60,76;67,95
1198,500;59,45;60,76;67,95
1198,550;59,45;60,76;67,95
1198,600;59,45;60,76;67,95
1198,650;59,45;60,76;67,95
1198,700;59,45;60,76;67,95
1198,750;59,45;60,76;67,95
1198,800;59,45;60,75;67,95
1198,850;59,45;60,75;67,95
1198,900;59,45;60,75;67,95
1198,950;59,45;60,75;67,95
1199,000;59,45;60,75;67,95
1199,050;59,45;60,75;67,95
1199,100;59,45;60,75;67,95
1199,150;59,45;60,75;67,94
1199,200;59,45;60,75;67,95
1199,250;59,45;60,75;67,94
1199,300;59,44;60,75;67,94
1199,350;59,44;60,75;67,94
1199,400;59,45;60,75;67,95
1199,450;59,44;60,75;67,94
1199,500;59,44;60,75;67,94
1199,550;59,44;60,75;67,94
1199,600;59,44;60,75;67,94
1199,650;59,44;60,75;67,94
1199,700;59,44;60,75;67,94
1199,750;59,44;60,75;67,93
1199,800;59,44;60,75;67,94
1199,850;59,44;60,74;67,94
1199,900;59,44;60,75;67,94
1199,950;59,44;60,74;67,93
1200,000;59,44;60,74;67,94
1200,050;59,43;60,75;67,93
1200,100;59,44;60,74;67,94
1200,150;59,44;60,75;67,93
1200,200;59,43;60,74;67,93
1200,250;59,43;60,74;67,93
1200,300;59,43;60,74;67,93
1200,350;59,43;60,74;67,93
1200,400;59,43;60,74;67,93
1200,450;59,43;60,74;67,93
1200,500;59,43;60,74;67,93
1200,550;59,43;60,74;67,93
1200,600;59,43;60,74;67,93
1200,650;59,43;60,74;67,93
1200,700;59,43;60,74;67,93
1200,750;59,43;60,73;67,93
1200,800;59,43;60,73;67,93
1200,850;59,43;60,74;67,92
1200,900;59,43;60,74;67,92
1200,950;59,43;60,74;67,92
1201,000;59,43;60,73;67,92
1201,050;59,43;60,73;67,92
1201,100;59,43;60,73;67,92
1201,150;59,43;60,74;67,92
1201,200;59,42;60,73;67,92
1201,250;59,42;60,73;67,92
1201,300;59,43;60,73;67,91
1201,350;59,43;60,73;67,92
1201,400;59,42;60,73;67,92
1201,450;59,42;60,73;67,92
1201,500;59,42;60,73;67,92
1201,550;59,42;60,73;67,92
1201,600;59,42;60,73;67,92
1201,650;59,42;60,73;67,92
1201,700;59,42;60,73;67,92
1201,750;59,42;60,72;67,92
1201,800;59,42;60,73;67,92
1201,850;59,42;60,72;67,91
1201,900;59,42;60,73;67,91
1201,950;59,42;60,73;67,91
1202,000;59,42;60,72;67,91
1202,050;59,42;60,72;67,91
1202,100;59,42;60,72;67,91
1202,150;59,42;60,72;67,91
1202,200;59,42;60,72;67,91
1202,250;59,42;60,72;67,91
1202,300;59,41;60,72;67,91
1202,350;59,41;60,72;67,91
1202,400;59,42;60,72;67,91
1202,450;59,42;60,72;67,91
1202,500;59,41;60,72;67,91
1202,550;59,41;60,72;67,91
1202,600;59,41;60,72;67,91
1202,650;59,41;60,72;67,91
1202,700;59,41;60,71;67,91
1202,750;59,41;60,72;67,91
1202,800;59,41;60,71;67,90
1202,850;59,41;60,71;67,91
1202,900;59,41;60,71;67,91
1202,950;59,40;60,71;67,91
1203,000;59,41;60,71;67,91
1203,050;59,41;60,71;67,90
1203,100;59,41;60,71;67,91
1203,150;59,41;60,71;67,91
1203,200;59,40;60,71;67,90
1203,250;59,41;60,71;67,90
1203,300;59,41;60,71;67,90
1203,350;59,40;60,71;67,91
1203,400;59,40;60,71;67,90
1203,450;59,41;60,71;67,90
1203,500;59,40;60,71;67,90
1203,550;59,41;60,71;67,90
1203,600;59,40;60,70;67,90
1203,650;59,40;60,71;67,90
1203,700;59,40;60,71;67,90
1203,750;59,40;60,71;67,90
1203,800;59,40;60,71;67,90
1203,850;59,40;60,70;67,90
1203,900;59,40;60,71;67,90
1203,950;59,40;60,70;67,90
1204,000;59,40;60,70;67,90
1204,050;59,40;60,70;67,90
1204,100;59,40;60,70;67,90
1204,150;59,40;60,70;67,90
1204,200;59,40;60,70;67,90
1204,250;59,40;60,70;67,89
1204,300;59,40;60,70;67,89
1204,350;59,40;60,70;67,89
1204,400;59,40;60,70;67,89
1204,450;59,40;60,70;67,90
1204,500;59,39;60,70;67,90
1204,550;59,40;60,70;67,89
1204,600;59,39;60,70;67,89
1204,650;59,39;60,70;67,90
1204,700;59,39;60,70;67,89
1204,750;59,39;60,70;67,89
1204,800;59,39;60,69;67,89
1204,850;59,39;60,70;67,90
1204,900;59,39;60,70;67,89
1204,950;59,39;60,69;67,89
1205,000;59,39;60,69;67,89
1205,050;59,39;60,69;67,89
1205,100;59,39;60,69;67,89
1205,150;59,39;60,69;67,89
1205,200;59,39;60,70;67,89
1205,250;59,39;60,69;67,89
1205,300;59,39;60,69;67,89
1205,350;59,39;60,69;67,89
1205,400;59,39;60,69;67,89
1205,450;59,38;60,69;67,89
1205,500;59,39;60,69;67,89
1205,550;59,38;60,69;67,89
1205,600;59,38;60,69;67,89
1205,650;59,38;60,69;67,89
1205,700;59,38;60,69;67,89
1205,750;59,38;60,69;67,89
1205,800;59,38;60,69;67,89
1205,850;59,38;60,69;67,89
1205,900;59,38;60,69;67,89
1205,950;59,39;60,69;67,89
1206,000;59,38;60,68;67,89
1206,050;59,38;60,69;67,89
1206,100;59,38;60,68;67,89
1206,150;59,38;60,68;67,89
1206,200;59,38;60,68;67,89
1206,250;59,38;60,68;67,89
1206,300;59,38;60,68;67,89
1206,350;59,38;60,68;67,88
1206,400;59,38;60,69;67,88
1206,450;59,38;60,68;67,88
1206,500;59,38;60,68;67,89
1206,550;59,38;60,68;67,89
1206,600;59,38;60,68;67,88
1206,650;59,38;60,68;67,89
1206,700;59,38;60,68;67,88
1206,750;59,37;60,68;67,88
1206,800;59,37;60,68;67,89
1206,850;59,37;60,68;67,88
1206,900;59,37;60,68;67,88
1206,950;59,37;60,68;67,88
1207,000;59,37;60,68;67,89
1207,050;59,38;60,68;67,88
1207,100;59,38;60,68;67,88
1207,150;59,37;60,68;67,88
1207,200;59,37;60,67;67,88
1207,250;59,37;60,68;67,89
1207,300;59,37;60,67;67,88
1207,350;59,37;60,67;67,88
1207,400;59,37;60,67;67,88
1207,450;59,37;60,68;67,88
1207,500;59,37;60,67;67,88
1207,550;59,37;60,68;67,88
1207,600;59,37;60,67;67,88
1207,650;59,37;60,67;67,88
1207,700;59,37;60,67;67,88
1207,750;59,37;60,67;67,88
1207,800;59,36;60,67;67,88
1207,850;59,36;60,67;67,88
1207,900;59,37;60,67;67,88
1207,950;59,36;60,67;67,88
1208,000;59,36;60,67;67,88
1208,050;59,36;60,67;67,88
1208,100;59,37;60,67;67,88
1208,150;59,36;60,67;67,88
1208,200;59,36;60,67;67,88
1208,250;59,36;60,67;67,88
1208,300;59,36;60,67;67,88
1208,350;59,36;60,67;67,88
1208,400;59,36;60,67;67,88
1208,450;59,36;60,67;67,88
1208,500;59,36;60,66;67,87
1208,550;59,36;60,66;67,88
1208,600;59,36;60,66;67,88
1208,650;59,36;60,66;67,88
1208,700;59,35;60,67;67,88
1208,750;59,36;60,66;67,88
1208,800;59,36;60,66;67,88
1208,850;59,35;60,66;67,88
1208,900;59,36;60,67;67,88
1208,950;59,36;60,66;67,88
1209,000;59,36;60,66;67,88
1209,050;59,35;60,66;67,88
1209,100;59,35;60,66;67,88
1209,150;59,35;60,66;67,88
1209,200;59,35;60,66;67,88
1209,250;59,35;60,66;67,88
1209,300;59,35;60,66;67,88
1209,350;59,35;60,66;67,88
1209,400;59,35;60,66;67,88
1209,450;59,35;60,66;67,88
1209,500;59,35;60,66;67,88
1209,550;59,35;60,66;67,88
1209,600;59,35;60,66;67,88
1209,650;59,35;60,66;67,88
1209,700;59,35;60,66;67,88
1209,750;59,35;60,66;67,88
1209,800;59,35;60,66;67,88
1209,850;59,35;60,66;67,88
1209,900;59,34;60,65;67,88
1209,950;59,34;60,66;67,88
1210,000;59,34;60,66;67,88
1210,050;59,34;60,66;67,88
1210,100;59,34;60,66;67,88
1210,150;59,34;60,65;67,88
1210,200;59,34;60,65;67,88
1210,250;59,34;60,66;67,88
1210,300;59,34;60,65;67,88
1210,350;59,34;60,65;67,88
1210,400;59,34;60,65;67,88
1210,450;59,34;60,65;67,88
1210,500;59,34;60,65;67,87
1210,550;59,34;60,65;67,88
1210,600;59,34;60,65;67,87
1210,650;59,34;60,65;67,88
1210,700;59,34;60,65;67,88
1210,750;59,34;60,65;67,88
1210,800;59,34;60,65;67,88
1210,850;59,34;60,65;67,88
1210,900;59,33;60,65;67,88
1210,950;59,34;60,65;67,88
1211,000;59,34;60,65;67,88
1211,050;59,34;60,65;67,88
1211,100;59,33;60,65;67,87
1211,150;59,34;60,65;67,88
1211,200;59,33;60,65;67,87
1211,250;59,33;60,65;67,87
1211,300;59,33;60,65;67,87
1211,350;59,33;60,64;67,88
1211,400;59,33;60,64;67,87
1211,450;59,33;60,65;67,88
1211,500;59,33;60,65;67,87
1211,550;59,33;60,65;67,88
1211,600;59,33;60,65;67,88
1211,650;59,33;60,64;67,88
1211,700;59,33;60,64;67,87
1211,750;59,33;60,65;67,88
1211,800;59,33;60,64;67,87
1211,850;59,33;60,65;67,88
1211,900;59,33;60,64;67,87
1211,950;59,33;60,64;67,87
1212,000;59,33;60,64;67,88
1212,050;59,33;60,65;67,87
1212,100;59,32;60,65;67,87
1212,150;59,33;60,64;67,87
1212,200;59,33;60,64;67,87
1212,250;59,32;60,64;67,87
1212,300;59,32;60,64;67,87
1212,350;59,32;60,64;67,87
1212,400;59,32;60,64;67,87
1212,450;59,32;60,64;67,87
1212,500;59,33;60,64;67,87
1212,550;59,32;60,64;67,87
1212,600;59,32;60,64;67,87
1212,650;59,32;60,64;67,87
1212,700;59,32;60,64;67,87
1212,750;59,32;60,64;67,87
1212,800;59,32;60,64;67,87
1212,850;59,32;60,63;67,87
1212,900;59,32;60,64;67,87
1212,950;59,32;60,63;67,87
1213,000;59,32;60,64;67,87
1213,050;59,31;60,64;67,87
1213,100;59,32;60,64;67,87
1213,150;59,32;60,64;67,87
1213,200;59,32;60,64;67,87
1213,250;59,32;60,64;67,87
1213,300;59,31;60,64;67,87
1213,350;59,31;60,63;67,87
1213,400;59,31;60,63;67,87
1213,450;59,31;60,64;67,87
1213,500;59,31;60,64;67,87
1213,550;59,31;60,64;67,87
1213,600;59,31;60,64;67,87
1213,650;59,31;60,63;67,87
1213,700;59,31;60,63;67,87
1213,750;59,31;60,63;67,87
1213,800;59,31;60,64;67,87
1213,850;59,31;60,63;67,87
1213,900;59,31;60,63;67,87
1213,950;59,30;60,63;67,86
1214,000;59,31;60,63;67,87
1214,050;59,30;60,63;67,86
1214,100;59,31;60,63;67,86
1214,150;59,30;60,63;67,87
1214,200;59,30;60,63;67,86
1214,250;59,31;60,63;67,87
1214,300;59,30;60,63;67,87
1214,350;59,30;60,63;67,86
1214,400;59,30;60,63;67,87
1214,450;59,30;60,63;67,86
1214,500;59,30;60,62;67,87
1214,550;59,30;60,63;67,86
1214,600;59,30;60,62;67,86
1214,650;59,30;60,63;67,87
1214,700;59,30;60,62;67,86
1214,750;59,30;60,63;67,86
1214,800;59,30;60,63;67,86
1214,850;59,30;60,62;67,86
1214,900;59,30;60,62;67,86
1214,950;59,30;60,62;67,86
1215,000;59,29;60,63;67,86
1215,050;59,30;60,63;67,86
1215,100;59,29;60,62;67,86
1215,150;59,29;60,62;67,86
1215,200;59,29;60,62;67,86
1215,250;59,29;60,62;67,85
1215,300;59,29;60,63;67,86
1215,350;59,29;60,62;67,86
1215,400;59,29;60,62;67,85
1215,450;59,29;60,62;67,85
1215,500;59,29;60,62;67,85
1215,550;59,29;60,62;67,85
1215,600;59,29;60,62;67,85
1215,650;59,29;60,62;67,85
1215,700;59,29;60,62;67,85
1215,750;59,28;60,62;67,85
1215,800;59,28;60,62;67,85
1215,850;59,29;60,62;67,85
1215,900;59,29;60,62;67,85
1215,950;59,28;60,62;67,85
1216,000;59,29;60,62;67,85
1216,050;59,28;60,62;67,85
1216,100;59,28;60,62;67,85
1216,150;59,28;60,62;67,85
1216,200;59,28;60,62;67,85
1216,250;59,28;60,62;67,85
1216,300;59,28;60,62;67,85
1216,350;59,28;60,62;67,84
1216,400;59,28;60,62;67,84
1216,450;59,28;60,62;67,84
1216,500;59,28;60,61;67,85
1216,550;59,28;60,61;67,84
1216,600;59,28;60,62;67,84
1216,650;59,28;60,61;67,85
1216,700;59,27;60,62;67,84
1216,750;59,28;60,61;67,84
1216,800;59,28;60,61;67,84
1216,850;59,27;60,61;67,84
1216,900;59,28;60,61;67,84
1216,950;59,27;60,61;67,84
1217,000;59,27;60,61;67,84
1217,050;59,27;60,61;67,84
1217,100;59,27;60,61;67,84
1217,150;59,27;60,61;67,84
1217,200;59,27;60,61;67,84
1217,250;59,27;60,61;67,84
1217,300;59,27;60,61;67,84
1217,350;59,27;60,62;67,84
1217,400;59,27;60,61;67,84
1217,450;59,27;60,61;67,83
1217,500;59,27;60,61;67,84
1217,550;59,27;60,61;67,83
1217,600;59,27;60,61;67,83
1217,650;59,27;60,61;67,83
1217,700;59,27;60,61;67,83
1217,750;59,26;60,61;67,83
1217,800;59,26;60,61;67,83
1217,850;59,27;60,61;67,83
1217,900;59,27;60,61;67,83
1217,950;59,26;60,61;67,83
1218,000;59,26;60,61;67,83
1218,050;59,26;60,61;67,83
1218,100;59,26;60,61;67,83
1218,150;59,26;60,61;67,83
1218,200;59,26;60,61;67,83
1218,250;59,26;60,61;67,83
1218,300;59,26;60,61;67,83
1218,350;59,26;60,61;67,82
1218,400;59,26;60,61;67,82
1218,450;59,26;60,60;67,82
1218,500;59,26;60,60;67,82
1218,550;59,26;60,60;67,82
1218,600;59,26;60,60;67,82
1218,650;59,26;60,61;67,82
1218,700;59,26;60,60;67,82
1218,750;59,26;60,60;67,82
1218,800;59,26;60,60;67,82
1218,850;59,26;60,60;67,82
1218,900;59,25;60,60;67,82
1218,950;59,26;60,60;67,82
1219,000;59,26;60,60;67,82
1219,050;59,25;60,60;67,82
1219,100;59,25;60,60;67,82
1219,150;59,26;60,60;67,82
1219,200;59,25;60,60;67,82
1219,250;59,26;60,60;67,82
1219,300;59,25;60,60;67,82
1219,350;59,25;60,60;67,81
1219,400;59,25;60,60;67,81
1219,450;59,25;60,60;67,82
1219,500;59,25;60,60;67,81
1219,550;59,25;60,60;67,81
1219,600;59,25;60,60;67,81
1219,650;59,25;60,60;67,81
1219,700;59,25;60,60;67,81
1219,750;59,25;60,60;67,81
1219,800;59,25;60,60;67,81
1219,850;59,25;60,60;67,81
1219,900;59,25;60,60;67,81
1219,950;59,25;60,60;67,81
1220,000;59,24;60,60;67,81
1220,050;59,24;60,60;67,81
1220,100;59,24;60,60;67,80
1220,150;59,24;60,59;67,81
1220,200;59,24;60,60;67,80
1220,250;59,24;60,59;67,81
1220,300;59,25;60,59;67,81
1220,350;59,24;60,59;67,80
1220,400;59,24;60,59;67,80
1220,450;59,24;60,59;67,80
1220,500;59,24;60,59;67,81
1220,550;59,24;60,59;67,80
1220,600;59,24;60,59;67,80
1220,650;59,24;60,59;67,80
1220,700;59,24;60,60;67,80
1220,750;59,24;60,59;67,80
1220,800;59,23;60,59;67,80
1220,850;59,24;60,59;67,80
1220,900;59,23;60,59;67,80
1220,950;59,23;60,59;67,80
1221,000;59,24;60,59;67,80
1221,050;59,24;60,59;67,80
1221,100;59,24;60,59;67,80
1221,150;59,23;60,59;67,80
1221,200;59,23;60,59;67,80
1221,250;59,23;60,59;67,80
1221,300;59,23;60,59;67,79
1221,350;59,23;60,59;67,80
1221,400;59,23;60,59;67,80
1221,450;59,23;60,59;67,80
1221,500;59,23;60,59;67,79
1221,550;59,23;60,58;67,79
1221,600;59,23;60,58;67,79
1221,650;59,23;60,59;67,80
1221,700;59,23;60,59;67,79
1221,750;59,23;60,59;67,79
1221,800;59,22;60,59;67,79
1221,850;59,23;60,58;67,79
1221,900;59,23;60,58;67,79
1221,950;59,22;60,58;67,79
1222,000;59,22;60,58;67,79
1222,050;59,22;60,58;67,79
1222,100;59,22;60,58;67,79
1222,150;59,22;60,58;67,79
1222,200;59,22;60,58;67,79
1222,250;59,22;60,58;67,79
1222,300;59,22;60,58;67,79
1222,350;59,22;60,58;67,79
1222,400;59,22;60,58;67,79
1222,450;59,22;60,58;67,79
1222,500;59,22;60,58;67,79
1222,550;59,22;60,58;67,79
1222,600;59,22;60,58;67,79
1222,650;59,22;60,58;67,79
1222,700;59,22;60,58;67,78
1222,750;59,22;60,58;67,78
1222,800;59,22;60,58;67,79
1222,850;59,22;60,58;67,79
1222,900;59,22;60,58;67,79
1222,950;59,22;60,58;67,78
1223,000;59,22;60,57;67,79
1223,050;59,21;60,57;67,79
1223,100;59,22;60,57;67,78
1223,150;59,21;60,58;67,78
1223,200;59,22;60,58;67,78
1223,250;59,21;60,57;67,78
1223,300;59,21;60,58;67,78
1223,350;59,21;60,58;67,78
1223,400;59,21;60,58;67,78
1223,450;59,22;60,57;67,78
1223,500;59,21;60,57;67,78
1223,550;59,21;60,58;67,79
1223,600;59,21;60,57;67,78
1223,650;59,21;60,57;67,78
1223,700;59,21;60,57;67,78
1223,750;59,21;60,57;67,78
1223,800;59,21;60,57;67,78
1223,850;59,21;60,57;67,78
1223,900;59,21;60,57;67,78
1223,950;59,21;60,57;67,78
1224,000;59,21;60,57;67,78
1224,050;59,21;60,57;67,78
1224,100;59,21;60,57;67,78
1224,150;59,21;60,57;67,78
1224,200;59,21;60,57;67,78
1224,250;59,21;60,57;67,78
1224,300;59,21;60,57;67,78
1224,350;59,20;60,57;67,78
1224,400;59,20;60,57;67,78
1224,450;59,21;60,57;67,78
1224,500;59,21;60,57;67,78
1224,550;59,20;60,57;67,78
1224,600;59,21;60,56;67,78
1224,650;59,20;60,57;67,78
1224,700;59,20;60,57;67,78
1224,750;59,20;60,57;67,78
1224,800;59,20;60,56;67,78
1224,850;59,20;60,57;67,78
1224,900;59,20;60,57;67,77
1224,950;59,20;60,56;67,78
1225,000;59,20;60,56;67,78
1225,050;59,20;60,56;67,78
1225,100;59,20;60,56;67,78
1225,150;59,20;60,56;67,78
1225,200;59,20;60,56;67,78
1225,250;59,20;60,56;67,78
1225,300;59,20;60,56;67,77
1225,350;59,20;60,56;67,77
1225,400;59,20;60,56;67,77
1225,450;59,20;60,56;67,78
1225,500;59,20;60,56;67,77
1225,550;59,20;60,56;67,78
1225,600;59,19;60,56;67,78
1225,650;59,20;60,56;67,77
1225,700;59,20;60,56;67,78
1225,750;59,20;60,56;67,77
1225,800;59,19;60,56;67,78
1225,850;59,20;60,56;67,77
1225,900;59,19;60,56;67,77
1225,950;59,19;60,56;67,77
1226,000;59,19;60,56;67,77
1226,050;59,20;60,56;67,78
1226,100;59,19;60,56;67,78
1226,150;59,19;60,56;67,77
1226,200;59,19;60,56;67,77
1226,250;59,19;60,55;67,77
1226,300;59,19;60,56;67,77
1226,350;59,19;60,55;67,78
1226,400;59,19;60,55;67,77
1226,450;59,19;60,56;67,77
1226,500;59,19;60,56;67,77
1226,550;59,18;60,55;67,77
1226,600;59,19;60,56;67,77
1226,650;59,19;60,55;67,77
1226,700;59,19;60,55;67,77
1226,750;59,19;60,55;67,77
1226,800;59,19;60,55;67,77
1226,850;59,19;60,55;67,77
1226,900;59,19;60,55;67,77
1226,950;59,18;60,55;67,77
1227,000;59,19;60,55;67,77
1227,050;59,18;60,55;67,77
1227,100;59,18;60,55;67,77
1227,150;59,18;60,55;67,77
1227,200;59,18;60,55;67,77
1227,250;59,18;60,55;67,77
1227,300;59,18;60,55;67,77
1227,350;59,18;60,55;67,77
1227,400;59,18;60,55;67,77
1227,450;59,18;60,55;67,77
1227,500;59,18;60,55;67,77
1227,550;59,18;60,55;67,77
1227,600;59,18;60,55;67,77
1227,650;59,18;60,55;67,77
1227,700;59,18;60,55;67,77
1227,750;59,18;60,54;67,77
1227,800;59,18;60,55;67,77
1227,850;59,18;60,55;67,77
1227,900;59,17;60,54;67,77
1227,950;59,18;60,55;67,77
1228,000;59,18;60,54;67,77
1228,050;59,18;60,55;67,77
1228,100;59,17;60,55;67,77
1228,150;59,18;60,54;67,77
1228,200;59,17;60,55;67,76
1228,250;59,17;60,55;67,77
1228,300;59,18;60,54;67,77
1228,350;59,17;60,54;67,77
1228,400;59,17;60,54;67,77
1228,450;59,17;60,54;67,77
1228,500;59,17;60,54;67,77
1228,550;59,17;60,54;67,77
1228,600;59,17;60,54;67,77
1228,650;59,17;60,54;67,77
1228,700;59,17;60,54;67,77
1228,750;59,17;60,54;67,77
1228,800;59,17;60,54;67,77
1228,850;59,17;60,54;67,76
1228,900;59,17;60,54;67,77
1228,950;59,16;60,54;67,76
1229,000;59,16;60,53;67,76
1229,050;59,17;60,54;67,77
1229,100;59,16;60,54;67,76
1229,150;59,16;60,54;67,76
1229,200;59,16;60,54;67,76
1229,250;59,16;60,54;67,76
1229,300;59,16;60,54;67,77
1229,350;59,16;60,54;67,76
1229,400;59,16;60,53;67,76
1229,450;59,16;60,53;67,77
1229,500;59,16;60,53;67,76
1229,550;59,16;60,53;67,76
1229,600;59,16;60,54;67,76
1229,650;59,16;60,54;67,76
1229,700;59,16;60,53;67,76
1229,750;59,16;60,53;67,76
1229,800;59,15;60,53;67,76
1229,850;59,16;60,53;67,76
1229,900;59,16;60,53;67,76
1229,950;59,16;60,53;67,76
1230,000;59,16;60,53;67,76
1230,050;59,15;60,54;67,76
1230,100;59,15;60,53;67,76
1230,150;59,15;60,53;67,76
1230,200;59,15;60,53;67,76
1230,250;59,15;60,53;67,76
1230,300;59,15;60,53;67,76
1230,350;59,15;60,53;67,76
1230,400;59,15;60,53;67,76
1230,450;59,15;60,53;67,76
1230,500;59,15;60,53;67,76
1230,550;59,15;60,53;67,76
1230,600;59,15;60,53;67,76
1230,650;59,14;60,53;67,76
1230,700;59,15;60,53;67,76
1230,750;59,15;60,53;67,76
1230,800;59,15;60,53;67,76
1230,850;59,14;60,53;67,76
1230,900;59,14;60,53;67,76
1230,950;59,15;60,53;67,76
1231,000;59,14;60,53;67,76
1231,050;59,14;60,53;67,76
1231,100;59,14;60,53;67,76
1231,150;59,14;60,52;67,76
1231,200;59,14;60,53;67,76
1231,250;59,14;60,53;67,76
1231,300;59,14;60,53;67,75
1231,350;59,14;60,53;67,76
1231,400;59,14;60,53;67,76
1231,450;59,14;60,53;67,76
1231,500;59,14;60,52;67,75
1231,550;59,14;60,52;67,75
1231,600;59,14;60,52;67,75
1231,650;59,14;60,52;67,75
1231,700;59,13;60,52;67,75
1231,750;59,13;60,53;67,75
1231,800;59,13;60,53;67,75
1231,850;59,13;60,52;67,75
