"Time (s) Run #2";"Temperature 1 (°C) Run #2";"Temperature 2 (°C) Run #2";"Temperature 3 (°C) Run #2";"Time (s) Run #3";"Temperature 1 (°C) Run #3";"Temperature 2 (°C) Run #3";"Temperature 3 (°C) Run #3"
755,750;71,26;72,18;66,74;755,750;68,88;71,65;72,83
755,800;71,27;72,18;66,74;755,800;68,88;71,65;72,83
755,850;71,26;72,18;66,74;755,850;68,88;71,65;72,83
755,900;71,26;72,18;66,74;755,900;68,88;71,64;72,83
755,950;71,26;72,18;66,74;755,950;68,87;71,65;72,82
756,000;71,26;72,18;66,74;756,000;68,88;71,65;72,82
756,050;71,27;72,18;66,74;756,050;68,87;71,65;72,82
756,100;71,26;72,18;66,74;756,100;68,88;71,65;72,82
756,150;71,26;72,18;66,74;756,150;68,87;71,64;72,82
756,200;71,26;72,17;66,74;756,200;68,87;71,64;72,82
756,250;71,26;72,18;66,74;756,250;68,87;71,64;72,82
756,300;71,26;72,17;66,74;756,300;68,87;71,64;72,82
756,350;71,27;72,17;66,74;756,350;68,87;71,64;72,82
756,400;71,27;72,17;66,73;756,400;68,87;71,64;72,82
756,450;71,26;72,17;66,74;756,450;68,87;71,64;72,82
756,500;71,26;72,17;66,73;756,500;68,87;71,64;72,82
756,550;71,27;72,17;66,74;756,550;68,87;71,64;72,81
756,600;71,26;72,17;66,73;756,600;68,87;71,64;72,82
756,650;71,26;72,17;66,73;756,650;68,87;71,64;72,82
756,700;71,26;72,17;66,73;756,700;68,87;71,64;72,81
756,750;71,27;72,17;66,73;756,750;68,86;71,64;72,81
756,800;71,26;72,17;66,73;756,800;68,86;71,64;72,82
756,850;71,27;72,17;66,73;756,850;68,86;71,64;72,81
756,900;71,27;72,17;66,73;756,900;68,86;71,64;72,82
756,950;71,27;72,16;66,73;756,950;68,86;71,64;72,81
757,000;71,27;72,17;66,73;757,000;68,86;71,64;72,81
757,050;71,27;72,17;66,73;757,050;68,86;71,64;72,81
757,100;71,27;72,16;66,73;757,100;68,86;71,64;72,81
757,150;71,27;72,17;66,73;757,150;68,86;71,64;72,81
757,200;71,27;72,16;66,73;757,200;68,86;71,64;72,81
757,250;71,27;72,16;66,73;757,250;68,86;71,64;72,81
757,300;71,27;72,17;66,73;757,300;68,86;71,64;72,81
757,350;71,27;72,16;66,73;757,350;68,86;71,63;72,81
757,400;71,27;72,17;66,73;757,400;68,86;71,63;72,81
757,450;71,27;72,16;66,73;757,450;68,86;71,64;72,81
757,500;71,27;72,16;66,73;757,500;68,86;71,63;72,81
757,550;71,27;72,16;66,73;757,550;68,85;71,63;72,80
757,600;71,26;72,16;66,72;757,600;68,86;71,63;72,80
757,650;71,27;72,16;66,72;757,650;68,86;71,63;72,81
757,700;71,26;72,16;66,72;757,700;68,86;71,63;72,81
757,750;71,27;72,16;66,72;757,750;68,85;71,63;72,80
757,800;71,27;72,16;66,72;757,800;68,85;71,64;72,80
757,850;71,27;72,16;66,72;757,850;68,85;71,63;72,80
757,900;71,26;72,16;66,72;757,900;68,85;71,63;72,80
757,950;71,27;72,16;66,72;757,950;68,85;71,63;72,80
758,000;71,27;72,16;66,72;758,000;68,85;71,63;72,80
758,050;71,27;72,16;66,72;758,050;68,85;71,63;72,80
758,100;71,26;72,15;66,72;758,100;68,85;71,63;72,80
758,150;71,27;72,15;66,72;758,150;68,85;71,63;72,80
758,200;71,27;72,16;66,72;758,200;68,85;71,62;72,80
758,250;71,27;72,16;66,72;758,250;68,85;71,63;72,80
758,300;71,26;72,15;66,72;758,300;68,85;71,63;72,79
758,350;71,26;72,16;66,72;758,350;68,85;71,63;72,79
758,400;71,26;72,15;66,72;758,400;68,84;71,62;72,79
758,450;71,27;72,15;66,72;758,450;68,84;71,62;72,79
758,500;71,27;72,15;66,71;758,500;68,85;71,63;72,79
758,550;71,27;72,15;66,71;758,550;68,84;71,62;72,79
758,600;71,27;72,15;66,72;758,600;68,84;71,62;72,79
758,650;71,27;72,15;66,71;758,650;68,84;71,63;72,79
758,700;71,26;72,15;66,71;758,700;68,84;71,62;72,79
758,750;71,26;72,15;66,71;758,750;68,84;71,62;72,79
758,800;71,27;72,15;66,71;758,800;68,84;71,62;72,78
758,850;71,26;72,15;66,71;758,850;68,84;71,62;72,79
758,900;71,26;72,15;66,71;758,900;68,84;71,62;72,79
758,950;71,26;72,15;66,71;758,950;68,84;71,62;72,78
759,000;71,27;72,15;66,71;759,000;68,84;71,62;72,78
759,050;71,26;72,15;66,71;759,050;68,83;71,62;72,78
759,100;71,26;72,15;66,71;759,100;68,83;71,62;72,78
759,150;71,26;72,15;66,71;759,150;68,84;71,62;72,78
759,200;71,26;72,15;66,70;759,200;68,84;71,62;72,78
759,250;71,26;72,15;66,70;759,250;68,83;71,62;72,78
759,300;71,26;72,15;66,70;759,300;68,83;71,62;72,78
759,350;71,26;72,15;66,70;759,350;68,83;71,62;72,78
759,400;71,26;72,15;66,70;759,400;68,83;71,62;72,77
759,450;71,26;72,15;66,70;759,450;68,83;71,62;72,77
759,500;71,26;72,14;66,70;759,500;68,83;71,62;72,77
759,550;71,26;72,14;66,70;759,550;68,83;71,62;72,77
759,600;71,26;72,14;66,70;759,600;68,83;71,62;72,77
759,650;71,26;72,14;66,70;759,650;68,83;71,62;72,77
759,700;71,26;72,15;66,70;759,700;68,83;71,62;72,77
759,750;71,25;72,15;66,69;759,750;68,83;71,62;72,77
759,800;71,26;72,14;66,70;759,800;68,83;71,62;72,77
759,850;71,26;72,14;66,69;759,850;68,82;71,62;72,77
759,900;71,26;72,14;66,69;759,900;68,83;71,61;72,77
759,950;71,26;72,14;66,69;759,950;68,83;71,62;72,77
760,000;71,25;72,14;66,69;760,000;68,82;71,62;72,77
760,050;71,25;72,14;66,69;760,050;68,82;71,61;72,77
760,100;71,26;72,15;66,69;760,100;68,82;71,61;72,77
760,150;71,25;72,14;66,69;760,150;68,82;71,62;72,76
760,200;71,25;72,14;66,69;760,200;68,82;71,62;72,76
760,250;71,25;72,14;66,69;760,250;68,82;71,62;72,76
760,300;71,25;72,14;66,69;760,300;68,82;71,61;72,76
760,350;71,25;72,14;66,69;760,350;68,82;71,61;72,76
760,400;71,25;72,14;66,68;760,400;68,82;71,61;72,76
760,450;71,25;72,14;66,68;760,450;68,82;71,62;72,76
760,500;71,25;72,14;66,68;760,500;68,82;71,61;72,76
760,550;71,25;72,14;66,68;760,550;68,82;71,61;72,76
760,600;71,25;72,14;66,68;760,600;68,82;71,61;72,76
760,650;71,25;72,14;66,68;760,650;68,82;71,61;72,76
760,700;71,25;72,14;66,68;760,700;68,81;71,61;72,76
760,750;71,24;72,14;66,68;760,750;68,81;71,61;72,76
760,800;71,24;72,13;66,68;760,800;68,82;71,61;72,76
760,850;71,24;72,14;66,68;760,850;68,81;71,61;72,76
760,900;71,24;72,14;66,68;760,900;68,81;71,61;72,76
760,950;71,25;72,14;66,68;760,950;68,81;71,61;72,75
761,000;71,24;72,13;66,67;761,000;68,81;71,61;72,75
761,050;71,24;72,13;66,68;761,050;68,81;71,61;72,75
761,100;71,24;72,13;66,67;761,100;68,81;71,61;72,75
761,150;71,24;72,13;66,68;761,150;68,81;71,61;72,75
761,200;71,24;72,13;66,67;761,200;68,81;71,61;72,75
761,250;71,24;72,13;66,67;761,250;68,81;71,61;72,75
761,300;71,24;72,13;66,67;761,300;68,81;71,61;72,75
761,350;71,24;72,14;66,67;761,350;68,81;71,61;72,75
761,400;71,24;72,13;66,67;761,400;68,81;71,61;72,75
761,450;71,23;72,13;66,67;761,450;68,81;71,61;72,75
761,500;71,24;72,13;66,66;761,500;68,81;71,61;72,75
761,550;71,23;72,13;66,66;761,550;68,81;71,61;72,75
761,600;71,23;72,13;66,66;761,600;68,81;71,61;72,75
761,650;71,23;72,13;66,66;761,650;68,81;71,61;72,75
761,700;71,23;72,13;66,67;761,700;68,81;71,61;72,75
761,750;71,23;72,13;66,66;761,750;68,80;71,61;72,75
761,800;71,23;72,13;66,66;761,800;68,80;71,61;72,74
761,850;71,23;72,13;66,67;761,850;68,80;71,61;72,74
761,900;71,23;72,13;66,66;761,900;68,80;71,61;72,74
761,950;71,22;72,13;66,66;761,950;68,80;71,61;72,74
762,000;71,23;72,13;66,66;762,000;68,80;71,61;72,74
762,050;71,23;72,13;66,66;762,050;68,80;71,61;72,74
762,100;71,23;72,13;66,66;762,100;68,80;71,61;72,74
762,150;71,22;72,13;66,66;762,150;68,80;71,61;72,74
762,200;71,22;72,13;66,66;762,200;68,80;71,61;72,74
762,250;71,23;72,12;66,66;762,250;68,80;71,60;72,75
762,300;71,22;72,13;66,65;762,300;68,80;71,61;72,74
762,350;71,22;72,13;66,65;762,350;68,79;71,60;72,74
762,400;71,22;72,13;66,65;762,400;68,79;71,61;72,74
762,450;71,22;72,12;66,65;762,450;68,80;71,61;72,74
762,500;71,22;72,12;66,65;762,500;68,79;71,61;72,74
762,550;71,22;72,12;66,65;762,550;68,79;71,60;72,74
762,600;71,22;72,12;66,65;762,600;68,79;71,61;72,74
762,650;71,22;72,12;66,65;762,650;68,80;71,61;72,74
762,700;71,22;72,12;66,65;762,700;68,80;71,61;72,74
762,750;71,21;72,12;66,65;762,750;68,79;71,61;72,74
762,800;71,21;72,12;66,65;762,800;68,79;71,61;72,74
762,850;71,21;72,12;66,65;762,850;68,79;71,61;72,74
762,900;71,21;72,11;66,64;762,900;68,79;71,60;72,74
762,950;71,21;72,12;66,65;762,950;68,79;71,61;72,74
763,000;71,21;72,12;66,64;763,000;68,79;71,61;72,74
763,050;71,21;72,11;66,64;763,050;68,79;71,60;72,74
763,100;71,21;72,11;66,64;763,100;68,79;71,60;72,74
763,150;71,21;72,11;66,64;763,150;68,78;71,61;72,74
763,200;71,21;72,11;66,64;763,200;68,79;71,60;72,74
763,250;71,21;72,12;66,64;763,250;68,79;71,61;72,74
763,300;71,21;72,11;66,64;763,300;68,79;71,61;72,73
763,350;71,20;72,11;66,64;763,350;68,78;71,61;72,73
763,400;71,20;72,11;66,64;763,400;68,79;71,60;72,74
763,450;71,20;72,11;66,64;763,450;68,79;71,60;72,74
763,500;71,20;72,11;66,64;763,500;68,78;71,60;72,74
763,550;71,20;72,11;66,64;763,550;68,78;71,60;72,74
763,600;71,20;72,11;66,64;763,600;68,78;71,60;72,74
763,650;71,20;72,11;66,63;763,650;68,78;71,60;72,74
763,700;71,20;72,11;66,64;763,700;68,78;71,60;72,73
763,750;71,20;72,11;66,63;763,750;68,78;71,60;72,74
763,800;71,20;72,10;66,63;763,800;68,78;71,60;72,74
763,850;71,20;72,10;66,63;763,850;68,78;71,60;72,74
763,900;71,20;72,10;66,63;763,900;68,78;71,60;72,74
763,950;71,20;72,10;66,63;763,950;68,78;71,60;72,73
764,000;71,19;72,10;66,63;764,000;68,78;71,60;72,74
764,050;71,20;72,10;66,63;764,050;68,78;71,60;72,74
764,100;71,19;72,10;66,63;764,100;68,78;71,60;72,74
764,150;71,20;72,10;66,63;764,150;68,78;71,60;72,74
764,200;71,19;72,10;66,63;764,200;68,77;71,60;72,73
764,250;71,19;72,10;66,63;764,250;68,77;71,60;72,74
764,300;71,19;72,10;66,63;764,300;68,77;71,60;72,74
764,350;71,19;72,10;66,63;764,350;68,77;71,60;72,74
764,400;71,19;72,10;66,63;764,400;68,77;71,60;72,73
764,450;71,19;72,09;66,63;764,450;68,77;71,60;72,73
764,500;71,19;72,09;66,63;764,500;68,77;71,60;72,73
764,550;71,19;72,10;66,63;764,550;68,76;71,60;72,73
764,600;71,19;72,09;66,62;764,600;68,77;71,60;72,74
764,650;71,19;72,10;66,62;764,650;68,77;71,60;72,74
764,700;71,19;72,09;66,63;764,700;68,77;71,60;72,74
764,750;71,19;72,09;66,62;764,750;68,77;71,60;72,73
764,800;71,19;72,09;66,62;764,800;68,76;71,60;72,73
764,850;71,19;72,09;66,62;764,850;68,77;71,60;72,73
764,900;71,19;72,09;66,62;764,900;68,76;71,60;72,73
764,950;71,19;72,09;66,62;764,950;68,76;71,60;72,73
765,000;71,18;72,09;66,62;765,000;68,76;71,59;72,73
765,050;71,19;72,09;66,62;765,050;68,76;71,59;72,73
765,100;71,18;72,09;66,62;765,100;68,76;71,59;72,73
765,150;71,19;72,08;66,62;765,150;68,76;71,59;72,74
765,200;71,18;72,09;66,62;765,200;68,76;71,60;72,73
765,250;71,18;72,09;66,62;765,250;68,76;71,59;72,73
765,300;71,18;72,08;66,62;765,300;68,76;71,60;72,73
765,350;71,18;72,08;66,61;765,350;68,76;71,60;72,74
765,400;71,18;72,08;66,62;765,400;68,75;71,59;72,74
765,450;71,18;72,08;66,61;765,450;68,75;71,59;72,73
765,500;71,18;72,08;66,61;765,500;68,75;71,59;72,73
765,550;71,18;72,08;66,61;765,550;68,75;71,59;72,73
765,600;71,18;72,08;66,62;765,600;68,75;71,59;72,73
765,650;71,18;72,08;66,61;765,650;68,75;71,59;72,74
765,700;71,18;72,08;66,61;765,700;68,75;71,59;72,73
765,750;71,18;72,08;66,61;765,750;68,75;71,59;72,73
765,800;71,18;72,08;66,61;765,800;68,75;71,59;72,73
765,850;71,18;72,08;66,61;765,850;68,75;71,59;72,73
765,900;71,18;72,08;66,61;765,900;68,75;71,59;72,73
765,950;71,18;72,08;66,61;765,950;68,75;71,59;72,74
766,000;71,17;72,08;66,61;766,000;68,74;71,59;72,73
766,050;71,18;72,08;66,61;766,050;68,75;71,59;72,73
766,100;71,17;72,08;66,61;766,100;68,74;71,59;72,73
766,150;71,17;72,07;66,61;766,150;68,74;71,59;72,73
766,200;71,17;72,08;66,61;766,200;68,74;71,59;72,73
766,250;71,17;72,07;66,60;766,250;68,74;71,58;72,73
766,300;71,17;72,07;66,60;766,300;68,74;71,59;72,73
766,350;71,17;72,07;66,60;766,350;68,74;71,58;72,73
766,400;71,17;72,07;66,61;766,400;68,73;71,59;72,73
766,450;71,17;72,07;66,60;766,450;68,74;71,58;72,73
766,500;71,17;72,07;66,60;766,500;68,73;71,58;72,73
766,550;71,17;72,07;66,60;766,550;68,74;71,58;72,73
766,600;71,17;72,07;66,60;766,600;68,73;71,58;72,73
766,650;71,17;72,06;66,60;766,650;68,74;71,58;72,73
766,700;71,17;72,07;66,60;766,700;68,73;71,58;72,73
766,750;71,17;72,07;66,60;766,750;68,73;71,58;72,73
766,800;71,17;72,07;66,60;766,800;68,73;71,58;72,73
766,850;71,17;72,07;66,60;766,850;68,73;71,58;72,73
766,900;71,17;72,06;66,60;766,900;68,73;71,58;72,73
766,950;71,17;72,06;66,59;766,950;68,73;71,58;72,73
767,000;71,17;72,06;66,59;767,000;68,73;71,58;72,73
767,050;71,17;72,06;66,60;767,050;68,73;71,58;72,73
767,100;71,17;72,06;66,59;767,100;68,72;71,58;72,73
767,150;71,16;72,06;66,59;767,150;68,73;71,58;72,73
767,200;71,17;72,06;66,59;767,200;68,72;71,58;72,73
767,250;71,17;72,06;66,59;767,250;68,72;71,58;72,73
767,300;71,17;72,06;66,59;767,300;68,72;71,58;72,73
767,350;71,17;72,06;66,59;767,350;68,72;71,57;72,73
767,400;71,17;72,06;66,59;767,400;68,72;71,57;72,73
767,450;71,17;72,06;66,59;767,450;68,72;71,57;72,73
767,500;71,17;72,06;66,59;767,500;68,72;71,57;72,72
767,550;71,17;72,06;66,58;767,550;68,72;71,57;72,73
767,600;71,17;72,06;66,58;767,600;68,72;71,57;72,73
767,650;71,16;72,06;66,59;767,650;68,72;71,57;72,73
767,700;71,16;72,06;66,58;767,700;68,72;71,57;72,73
767,750;71,16;72,06;66,58;767,750;68,71;71,57;72,73
767,800;71,16;72,06;66,58;767,800;68,72;71,57;72,73
767,850;71,16;72,06;66,58;767,850;68,71;71,57;72,73
767,900;71,17;72,06;66,58;767,900;68,72;71,57;72,73
767,950;71,16;72,06;66,58;767,950;68,71;71,57;72,72
768,000;71,16;72,06;66,58;768,000;68,72;71,57;72,72
768,050;71,16;72,06;66,58;768,050;68,71;71,57;72,72
768,100;71,16;72,06;66,58;768,100;68,71;71,57;72,73
768,150;71,16;72,06;66,58;768,150;68,71;71,57;72,73
768,200;71,16;72,05;66,58;768,200;68,71;71,57;72,73
768,250;71,16;72,05;66,58;768,250;68,71;71,56;72,72
768,300;71,16;72,06;66,58;768,300;68,71;71,56;72,72
768,350;71,16;72,05;66,57;768,350;68,71;71,57;72,72
768,400;71,16;72,05;66,57;768,400;68,71;71,56;72,72
768,450;71,16;72,05;66,57;768,450;68,70;71,56;72,72
768,500;71,16;72,05;66,57;768,500;68,70;71,56;72,72
768,550;71,16;72,05;66,57;768,550;68,71;71,56;72,72
768,600;71,16;72,06;66,57;768,600;68,71;71,56;72,72
768,650;71,16;72,05;66,57;768,650;68,70;71,56;72,72
768,700;71,16;72,05;66,57;768,700;68,70;71,56;72,72
768,750;71,16;72,05;66,57;768,750;68,70;71,56;72,72
768,800;71,16;72,05;66,57;768,800;68,70;71,56;72,72
768,850;71,16;72,05;66,57;768,850;68,70;71,56;72,72
768,900;71,16;72,05;66,57;768,900;68,70;71,56;72,72
768,950;71,16;72,05;66,56;768,950;68,70;71,55;72,72
769,000;71,16;72,05;66,56;769,000;68,70;71,56;72,72
769,050;71,15;72,05;66,57;769,050;68,70;71,56;72,72
769,100;71,15;72,05;66,56;769,100;68,70;71,55;72,72
769,150;71,15;72,05;66,56;769,150;68,69;71,55;72,72
769,200;71,16;72,05;66,56;769,200;68,70;71,55;72,72
769,250;71,16;72,05;66,56;769,250;68,69;71,55;72,72
769,300;71,15;72,05;66,55;769,300;68,69;71,55;72,72
769,350;71,15;72,05;66,56;769,350;68,69;71,55;72,71
769,400;71,15;72,05;66,56;769,400;68,70;71,55;72,72
769,450;71,15;72,05;66,56;769,450;68,70;71,55;72,72
769,500;71,15;72,05;66,56;769,500;68,69;71,54;72,72
769,550;71,15;72,05;66,56;769,550;68,69;71,55;72,71
769,600;71,15;72,05;66,55;769,600;68,69;71,55;72,71
769,650;71,15;72,05;66,55;769,650;68,69;71,55;72,72
769,700;71,15;72,05;66,55;769,700;68,69;71,54;72,71
769,750;71,15;72,05;66,55;769,750;68,68;71,55;72,71
769,800;71,15;72,05;66,55;769,800;68,69;71,55;72,71
769,850;71,15;72,05;66,55;769,850;68,69;71,54;72,71
769,900;71,15;72,05;66,55;769,900;68,69;71,54;72,71
769,950;71,15;72,04;66,55;769,950;68,69;71,54;72,71
770,000;71,15;72,05;66,54;770,000;68,69;71,54;72,71
770,050;71,15;72,04;66,55;770,050;68,68;71,54;72,71
770,100;71,15;72,05;66,54;770,100;68,69;71,54;72,71
770,150;71,15;72,05;66,55;770,150;68,69;71,54;72,71
770,200;71,15;72,05;66,54;770,200;68,68;71,54;72,70
770,250;71,14;72,05;66,54;770,250;68,68;71,54;72,71
770,300;71,15;72,05;66,54;770,300;68,68;71,54;72,71
770,350;71,15;72,05;66,54;770,350;68,68;71,54;72,71
770,400;71,15;72,05;66,54;770,400;68,68;71,54;72,70
770,450;71,15;72,04;66,54;770,450;68,68;71,53;72,70
770,500;71,14;72,04;66,54;770,500;68,68;71,53;72,70
770,550;71,14;72,04;66,54;770,550;68,68;71,53;72,71
770,600;71,15;72,05;66,54;770,600;68,67;71,54;72,71
770,650;71,14;72,05;66,54;770,650;68,68;71,53;72,70
770,700;71,15;72,05;66,54;770,700;68,68;71,53;72,70
770,750;71,14;72,05;66,54;770,750;68,68;71,53;72,70
770,800;71,14;72,04;66,54;770,800;68,68;71,53;72,70
770,850;71,14;72,05;66,53;770,850;68,67;71,53;72,70
770,900;71,14;72,04;66,54;770,900;68,68;71,53;72,70
770,950;71,14;72,04;66,54;770,950;68,67;71,53;72,70
771,000;71,14;72,04;66,53;771,000;68,67;71,53;72,70
771,050;71,14;72,04;66,53;771,050;68,68;71,53;72,70
771,100;71,14;72,04;66,53;771,100;68,67;71,52;72,70
771,150;71,14;72,04;66,53;771,150;68,67;71,53;72,70
771,200;71,14;72,04;66,53;771,200;68,67;71,52;72,70
771,250;71,14;72,04;66,53;771,250;68,67;71,52;72,70
771,300;71,14;72,04;66,53;771,300;68,67;71,52;72,69
771,350;71,13;72,04;66,53;771,350;68,67;71,52;72,70
771,400;71,14;72,04;66,53;771,400;68,67;71,52;72,69
771,450;71,13;72,04;66,52;771,450;68,67;71,52;72,69
771,500;71,14;72,04;66,52;771,500;68,67;71,52;72,69
771,550;71,13;72,04;66,52;771,550;68,67;71,52;72,69
771,600;71,13;72,04;66,53;771,600;68,67;71,52;72,69
771,650;71,13;72,04;66,52;771,650;68,66;71,52;72,69
771,700;71,13;72,04;66,53;771,700;68,67;71,52;72,69
771,750;71,13;72,04;66,52;771,750;68,66;71,51;72,69
771,800;71,13;72,04;66,52;771,800;68,66;71,52;72,69
771,850;71,13;72,04;66,52;771,850;68,66;71,51;72,69
771,900;71,13;72,04;66,52;771,900;68,66;71,51;72,69
771,950;71,13;72,04;66,52;771,950;68,66;71,51;72,69
772,000;71,13;72,04;66,52;772,000;68,66;71,51;72,69
772,050;71,13;72,03;66,52;772,050;68,66;71,51;72,69
772,100;71,13;72,03;66,52;772,100;68,66;71,51;72,69
772,150;71,13;72,03;66,52;772,150;68,66;71,51;72,69
772,200;71,12;72,03;66,52;772,200;68,65;71,51;72,69
772,250;71,12;72,03;66,52;772,250;68,66;71,51;72,69
772,300;71,13;72,03;66,52;772,300;68,66;71,51;72,69
772,350;71,12;72,03;66,51;772,350;68,66;71,50;72,68
772,400;71,12;72,03;66,52;772,400;68,66;71,50;72,68
772,450;71,12;72,03;66,52;772,450;68,65;71,51;72,68
772,500;71,12;72,03;66,51;772,500;68,65;71,50;72,68
772,550;71,12;72,03;66,52;772,550;68,65;71,50;72,68
772,600;71,12;72,03;66,52;772,600;68,65;71,50;72,68
772,650;71,12;72,03;66,51;772,650;68,65;71,50;72,68
772,700;71,12;72,03;66,51;772,700;68,65;71,50;72,68
772,750;71,12;72,03;66,51;772,750;68,65;71,50;72,68
772,800;71,11;72,03;66,51;772,800;68,65;71,50;72,68
772,850;71,11;72,03;66,51;772,850;68,65;71,50;72,68
772,900;71,11;72,03;66,51;772,900;68,65;71,50;72,68
772,950;71,11;72,03;66,51;772,950;68,65;71,50;72,68
773,000;71,11;72,03;66,51;773,000;68,64;71,49;72,68
773,050;71,11;72,03;66,51;773,050;68,64;71,49;72,68
773,100;71,11;72,02;66,51;773,100;68,64;71,49;72,68
773,150;71,11;72,02;66,51;773,150;68,64;71,50;72,68
773,200;71,11;72,02;66,51;773,200;68,64;71,49;72,68
773,250;71,11;72,03;66,51;773,250;68,64;71,49;72,68
773,300;71,11;72,02;66,51;773,300;68,64;71,49;72,68
773,350;71,11;72,02;66,51;773,350;68,64;71,49;72,68
773,400;71,10;72,02;66,51;773,400;68,64;71,49;72,68
773,450;71,11;72,02;66,50;773,450;68,64;71,49;72,68
773,500;71,10;72,02;66,51;773,500;68,64;71,49;72,68
773,550;71,11;72,02;66,51;773,550;68,64;71,49;72,68
773,600;71,10;72,02;66,50;773,600;68,63;71,49;72,68
773,650;71,10;72,02;66,50;773,650;68,64;71,49;72,67
773,700;71,10;72,02;66,51;773,700;68,64;71,49;72,68
773,750;71,10;72,02;66,50;773,750;68,63;71,49;72,67
773,800;71,10;72,02;66,50;773,800;68,63;71,48;72,68
773,850;71,10;72,02;66,50;773,850;68,63;71,49;72,67
773,900;71,10;72,02;66,50;773,900;68,63;71,48;72,67
773,950;71,10;72,02;66,50;773,950;68,63;71,49;72,68
774,000;71,10;72,02;66,50;774,000;68,63;71,48;72,67
774,050;71,10;72,02;66,50;774,050;68,63;71,48;72,67
774,100;71,09;72,01;66,50;774,100;68,62;71,48;72,67
774,150;71,09;72,02;66,50;774,150;68,63;71,48;72,67
774,200;71,09;72,02;66,50;774,200;68,63;71,48;72,67
774,250;71,09;72,01;66,50;774,250;68,62;71,48;72,68
774,300;71,09;72,01;66,50;774,300;68,63;71,48;72,67
774,350;71,09;72,01;66,50;774,350;68,63;71,48;72,67
774,400;71,09;72,01;66,50;774,400;68,62;71,48;72,67
774,450;71,08;72,01;66,50;774,450;68,62;71,48;72,67
774,500;71,09;72,01;66,50;774,500;68,62;71,48;72,67
774,550;71,09;72,01;66,50;774,550;68,62;71,48;72,67
774,600;71,09;72,01;66,50;774,600;68,62;71,47;72,67
774,650;71,09;72,01;66,50;774,650;68,62;71,47;72,67
774,700;71,09;72,01;66,50;774,700;68,62;71,48;72,67
774,750;71,08;72,01;66,49;774,750;68,62;71,48;72,67
774,800;71,08;72,01;66,50;774,800;68,62;71,48;72,67
774,850;71,08;72,01;66,50;774,850;68,62;71,48;72,67
774,900;71,08;72,01;66,50;774,900;68,62;71,48;72,67
774,950;71,08;72,01;66,49;774,950;68,61;71,48;72,67
775,000;71,08;72,01;66,49;775,000;68,62;71,47;72,66
775,050;71,08;72,01;66,49;775,050;68,61;71,48;72,67
775,100;71,08;72,01;66,49;775,100;68,61;71,47;72,66
775,150;71,08;72,00;66,49;775,150;68,61;71,47;72,66
775,200;71,08;72,00;66,49;775,200;68,61;71,47;72,67
775,250;71,08;72,01;66,49;775,250;68,61;71,47;72,67
775,300;71,08;72,00;66,49;775,300;68,61;71,47;72,67
775,350;71,08;72,00;66,49;775,350;68,61;71,47;72,67
775,400;71,07;72,00;66,49;775,400;68,61;71,47;72,67
775,450;71,07;72,00;66,49;775,450;68,61;71,47;72,66
775,500;71,07;72,01;66,49;775,500;68,61;71,47;72,67
775,550;71,07;72,00;66,49;775,550;68,61;71,47;72,66
775,600;71,07;72,00;66,49;775,600;68,60;71,47;72,66
775,650;71,07;72,00;66,49;775,650;68,61;71,47;72,67
775,700;71,07;72,00;66,49;775,700;68,61;71,47;72,66
775,750;71,07;72,00;66,48;775,750;68,61;71,47;72,66
775,800;71,07;72,00;66,49;775,800;68,60;71,46;72,67
775,850;71,07;72,00;66,49;775,850;68,60;71,46;72,66
775,900;71,07;72,00;66,49;775,900;68,60;71,47;72,66
775,950;71,07;72,00;66,49;775,950;68,60;71,47;72,66
776,000;71,07;72,00;66,49;776,000;68,60;71,46;72,66
776,050;71,07;72,00;66,49;776,050;68,60;71,47;72,66
776,100;71,07;71,99;66,49;776,100;68,60;71,46;72,66
776,150;71,06;71,99;66,49;776,150;68,60;71,46;72,66
776,200;71,06;72,00;66,49;776,200;68,60;71,47;72,66
776,250;71,06;71,99;66,49;776,250;68,60;71,46;72,66
776,300;71,07;71,99;66,49;776,300;68,60;71,46;72,66
776,350;71,07;71,99;66,49;776,350;68,59;71,47;72,66
776,400;71,06;71,99;66,49;776,400;68,60;71,46;72,66
776,450;71,06;72,00;66,48;776,450;68,60;71,46;72,66
776,500;71,06;71,99;66,48;776,500;68,59;71,46;72,66
776,550;71,06;71,99;66,48;776,550;68,60;71,46;72,66
